country,date,num_sequences,perc_sequences,newcases,vx,vx_full,masks,gatherlim
sweden,2021-08-08,1821,92.72,,64.27,45.32,never,<100
sweden,2021-08-09,608,99.02,,,,never,<100
sweden,2021-08-10,608,99.02,2283,,,never,<100
sweden,2021-08-11,608,99.02,1236,,,never,<100
switzerland,2021-05-11,33,0.83,1375,26.11,13.23,public spaces,<10
switzerland,2021-05-12,33,0.83,1539,26.75,13.7,public spaces,<10
switzerland,2021-05-13,33,0.83,,27.11,13.87,public spaces,<10
switzerland,2021-05-14,33,0.83,2300,27.64,14.28,public spaces,<10
switzerland,2021-05-15,33,0.83,,28.01,14.42,public spaces,<10
switzerland,2021-05-16,33,0.83,,28.18,14.46,public spaces,<10
switzerland,2021-05-17,24,0.84,2650,28.68,14.92,public spaces,<10
switzerland,2021-05-18,24,0.84,1240,29.3,15.45,public spaces,<10
switzerland,2021-05-19,24,0.84,1554,29.96,15.96,public spaces,<10
switzerland,2021-05-20,24,0.84,1198,30.64,16.53,public spaces,<10
switzerland,2021-05-21,24,0.84,,31.29,17.04,public spaces,<10
switzerland,2021-05-22,24,0.84,1201,31.66,17.22,public spaces,<10
switzerland,2021-05-23,24,0.84,,31.81,17.28,public spaces,<10
switzerland,2021-05-24,24,0.84,,32.17,17.5,public spaces,<10
switzerland,2021-05-25,24,0.84,2770,32.75,18.08,public spaces,<10
switzerland,2021-05-26,24,0.84,996,33.39,18.67,public spaces,<10
switzerland,2021-05-27,24,0.84,992,34.05,19.24,public spaces,<10
switzerland,2021-05-28,24,0.84,912,34.66,19.83,public spaces,<10
switzerland,2021-05-29,24,0.84,,35,20.12,public spaces,<10
switzerland,2021-05-30,24,0.84,,35.16,20.24,public spaces,<10
switzerland,2021-05-31,56,2.57,1717,35.68,20.78,risk situations,<100
switzerland,2021-06-01,56,2.57,756,36.33,21.38,risk situations,<100
switzerland,2021-06-02,56,2.57,717,37.01,21.97,risk situations,<100
switzerland,2021-06-03,56,2.57,588,37.66,22.51,risk situations,<100
switzerland,2021-06-04,56,2.57,491,38.31,23.12,risk situations,<100
switzerland,2021-06-05,56,2.57,,38.83,23.45,risk situations,<100
switzerland,2021-06-06,56,2.57,,39.02,23.58,risk situations,<100
switzerland,2021-06-07,56,2.57,1077,39.63,24.12,risk situations,<100
switzerland,2021-06-08,56,2.57,429,40.29,24.75,risk situations,<100
switzerland,2021-06-09,56,2.57,,40.99,25.34,risk situations,<100
switzerland,2021-06-10,56,2.57,899,41.72,25.82,risk situations,<100
switzerland,2021-06-11,56,2.57,354,42.43,26.35,risk situations,<100
switzerland,2021-06-12,56,2.57,,42.92,26.67,risk situations,<100
switzerland,2021-06-13,56,2.57,,43.06,26.84,risk situations,<100
switzerland,2021-06-14,118,10.84,684,43.7,27.32,risk situations,<100
switzerland,2021-06-15,118,10.84,243,44.33,27.89,risk situations,<100
switzerland,2021-06-16,118,10.84,282,44.92,28.48,risk situations,<100
switzerland,2021-06-17,118,10.84,194,45.51,29.11,risk situations,<100
switzerland,2021-06-18,118,10.84,173,46.07,29.73,risk situations,<100
switzerland,2021-06-19,118,10.84,,46.47,30.05,risk situations,<100
switzerland,2021-06-20,118,10.84,,46.59,30.18,risk situations,<100
switzerland,2021-06-21,118,10.84,367,47.13,30.64,risk situations,<100
switzerland,2021-06-22,118,10.84,130,47.61,31.21,risk situations,<100
switzerland,2021-06-23,118,10.84,154,48.06,31.79,risk situations,<100
switzerland,2021-06-24,118,10.84,120,48.47,32.4,risk situations,<100
switzerland,2021-06-25,118,10.84,109,48.89,32.98,risk situations,<100
switzerland,2021-06-26,118,10.84,,49.17,33.28,risk situations,<100
switzerland,2021-06-27,118,10.84,,49.23,33.43,risk situations,<100
switzerland,2021-06-28,132,27.91,239,49.53,33.99,risk situations,<100
switzerland,2021-06-29,132,27.91,129,49.81,34.61,risk situations,<100
switzerland,2021-06-30,132,27.91,129,50.07,35.29,risk situations,<100
switzerland,2021-07-01,132,27.91,172,50.3,35.89,risk situations,<100
switzerland,2021-07-02,132,27.91,158,50.53,36.51,risk situations,<100
switzerland,2021-07-03,132,27.91,,50.65,36.93,risk situations,<100
switzerland,2021-07-04,132,27.91,,50.68,37.08,risk situations,<100
switzerland,2021-07-05,132,27.91,449,50.86,37.71,risk situations,<100
switzerland,2021-07-06,132,27.91,274,51.07,38.34,risk situations,<100
switzerland,2021-07-07,132,27.91,295,51.25,38.95,risk situations,<100
switzerland,2021-07-08,132,27.91,268,51.41,39.61,risk situations,<100
switzerland,2021-07-09,132,27.91,323,51.57,40.26,risk situations,<100
switzerland,2021-07-10,132,27.91,,51.64,40.67,risk situations,<100
switzerland,2021-07-11,132,27.91,,51.66,40.79,risk situations,<100
switzerland,2021-07-12,682,79.12,822,51.8,41.44,risk situations,<100
switzerland,2021-07-13,682,79.12,483,51.95,42.07,risk situations,<100
switzerland,2021-07-14,682,79.12,527,52.11,42.62,risk situations,<100
switzerland,2021-07-15,682,79.12,582,52.26,43.16,risk situations,<100
switzerland,2021-07-16,682,79.12,,52.42,43.69,risk situations,<100
switzerland,2021-07-17,682,79.12,619,52.48,44.01,risk situations,<100
switzerland,2021-07-18,682,79.12,,52.49,44.09,risk situations,<100
switzerland,2021-07-19,682,79.12,1560,52.63,44.68,risk situations,<100
switzerland,2021-07-20,682,79.12,707,52.78,45.17,risk situations,<100
switzerland,2021-07-21,682,79.12,773,52.93,45.58,risk situations,<100
switzerland,2021-07-22,682,79.12,861,53.06,45.96,risk situations,<100
switzerland,2021-07-23,682,79.12,791,53.21,46.35,risk situations,<100
switzerland,2021-07-24,682,79.12,,53.28,46.58,risk situations,<100
switzerland,2021-07-25,682,79.12,,53.28,46.63,risk situations,<100
switzerland,2021-07-26,2668,96.32,1746,53.44,46.96,risk situations,<100
switzerland,2021-07-27,2668,96.32,853,53.57,47.24,risk situations,<100
switzerland,2021-07-28,2668,96.32,771,53.71,47.46,risk situations,<100
switzerland,2021-07-29,2668,96.32,827,53.83,47.68,risk situations,<100
switzerland,2021-07-30,2668,96.32,800,53.98,47.9,risk situations,<100
switzerland,2021-07-31,2668,96.32,,54.03,47.98,risk situations,<100
switzerland,2021-08-01,2668,96.32,,54.03,47.99,risk situations,<100
switzerland,2021-08-02,2668,96.32,2019,54.12,48.15,risk situations,<100
switzerland,2021-08-03,2668,96.32,1059,54.22,48.35,risk situations,<100
switzerland,2021-08-04,2668,96.32,1033,54.34,48.5,risk situations,<100
switzerland,2021-08-05,2668,96.32,1025,54.46,48.67,risk situations,<100
switzerland,2021-08-06,2668,96.32,1167,54.59,48.86,risk situations,<100
switzerland,2021-08-07,2668,96.32,,54.64,48.91,risk situations,<100
switzerland,2021-08-08,2668,96.32,,54.64,48.92,risk situations,<100
switzerland,2021-08-09,1722,96.31,3145,54.74,49.06,risk situations,<100
switzerland,2021-08-10,1722,96.31,1911,54.86,49.2,risk situations,<100
switzerland,2021-08-11,1722,96.31,2124,54.98,49.35,risk situations,<100
turkey,2021-05-11,0,0,14497,17.38,12.47,always,<100
turkey,2021-05-12,0,0,13029,17.44,12.61,always,<100
turkey,2021-05-13,0,0,11534,17.47,12.65,always,<100
turkey,2021-05-14,0,0,11394,17.57,12.74,always,<100
turkey,2021-05-15,0,0,11472,17.66,12.8,always,<100
turkey,2021-05-16,0,0,10512,17.72,12.84,always,<100
turkey,2021-05-17,1,0.34,10174,17.77,13,always,<100
turkey,2021-05-18,1,0.34,11937,18.03,13.44,always,<100
turkey,2021-05-19,1,0.34,11553,18.22,13.58,always,<100
turkey,2021-05-20,1,0.34,9385,18.39,13.72,always,<100
turkey,2021-05-21,1,0.34,9528,18.82,14.08,always,<100
turkey,2021-05-22,1,0.34,8697,18.88,14.11,always,<100
turkey,2021-05-23,1,0.34,7839,19.03,14.23,always,<100
turkey,2021-05-24,1,0.34,7523,19.11,14.28,always,<100
turkey,2021-05-25,1,0.34,9375,19.27,14.4,always,<1000
turkey,2021-05-26,1,0.34,8738,19.35,14.45,always,<1000
turkey,2021-05-27,1,0.34,8426,19.42,14.5,always,<1000
turkey,2021-05-28,1,0.34,7773,19.51,14.56,always,<1000
turkey,2021-05-29,1,0.34,7656,19.56,14.59,always,<1000
turkey,2021-05-30,1,0.34,6933,19.63,14.71,always,<1000
turkey,2021-05-31,6,2.07,6493,19.72,14.87,always,<1000
turkey,2021-06-01,6,2.07,7112,19.85,14.98,always,<1000
turkey,2021-06-02,6,2.07,7181,20.07,15.1,always,<1000
turkey,2021-06-03,6,2.07,6602,20.44,15.29,always,<1000
turkey,2021-06-04,6,2.07,6169,20.57,15.38,always,<1000
turkey,2021-06-05,6,2.07,6126,20.77,15.49,always,<1000
turkey,2021-06-06,6,2.07,5386,20.99,15.6,always,<1000
turkey,2021-06-07,6,2.07,5647,21.33,15.72,always,<1000
turkey,2021-06-08,6,2.07,6609,21.63,15.83,always,<1000
turkey,2021-06-09,6,2.07,6454,21.98,15.95,always,<1000
turkey,2021-06-10,6,2.07,6408,22.49,16.05,always,<1000
turkey,2021-06-11,6,2.07,6261,22.94,16.13,always,<1000
turkey,2021-06-12,6,2.07,6076,23.43,16.2,always,<1000
turkey,2021-06-13,6,2.07,5012,24.09,16.28,always,<1000
turkey,2021-06-14,50,18.52,5626,24.86,16.38,always,<1000
turkey,2021-06-15,50,18.52,5955,26.4,16.57,always,<1000
turkey,2021-06-16,50,18.52,6221,28.05,16.7,always,<1000
turkey,2021-06-17,50,18.52,5904,29.91,16.86,always,<1000
turkey,2021-06-18,50,18.52,5575,31.19,16.98,always,<1000
turkey,2021-06-19,50,18.52,5480,31.81,17.04,always,<1000
turkey,2021-06-20,50,18.52,5091,33.35,17.18,always,<1000
turkey,2021-06-21,50,18.52,5294,34.45,17.28,always,<1000
turkey,2021-06-22,50,18.52,6143,34.93,17.33,always,<1000
turkey,2021-06-23,50,18.52,5809,35.89,17.41,always,<1000
turkey,2021-06-24,50,18.52,5703,36.86,17.48,always,<1000
turkey,2021-06-25,50,18.52,5630,37.75,17.54,always,<1000
turkey,2021-06-26,50,18.52,5266,38.22,17.6,always,<1000
turkey,2021-06-27,50,18.52,4883,38.96,17.69,always,<1000
turkey,2021-06-28,573,50.13,5283,40.24,17.79,always,<1000
turkey,2021-06-29,573,50.13,5846,40.72,17.85,always,<1000
turkey,2021-06-30,573,50.13,5496,41.61,18.04,always,<1000
turkey,2021-07-01,573,50.13,5288,41.87,18.18,always,<100
turkey,2021-07-02,573,50.13,4891,42.3,18.41,always,<100
turkey,2021-07-03,573,50.13,4537,42.48,18.53,always,<100
turkey,2021-07-04,573,50.13,4418,42.78,18.71,always,<100
turkey,2021-07-05,573,50.13,4678,43.18,18.93,always,<100
turkey,2021-07-06,573,50.13,5299,43.56,19.14,always,<100
turkey,2021-07-07,573,50.13,5160,43.9,19.38,always,<100
turkey,2021-07-08,573,50.13,5171,44.25,19.73,always,<100
turkey,2021-07-09,573,50.13,5670,44.5,20.03,always,<100
turkey,2021-07-10,573,50.13,5530,44.63,20.24,always,<100
turkey,2021-07-11,573,50.13,5261,44.83,20.57,always,<100
turkey,2021-07-12,368,74.34,5404,45.16,21.11,always,<100
turkey,2021-07-13,368,74.34,6285,45.46,21.77,always,<100
turkey,2021-07-14,368,74.34,6907,45.7,22.55,always,<100
turkey,2021-07-15,368,74.34,7304,45.99,23.73,always,<100
turkey,2021-07-16,368,74.34,6918,46.02,23.88,always,<100
turkey,2021-07-17,368,74.34,7666,46.12,24.37,always,<100
turkey,2021-07-18,368,74.34,,46.2,24.7,always,<100
turkey,2021-07-19,368,74.34,15347,46.29,25.09,always,<100
turkey,2021-07-20,368,74.34,8780,46.3,25.16,always,<100
turkey,2021-07-21,368,74.34,8151,46.41,25.61,always,<100
turkey,2021-07-22,368,74.34,9586,46.57,26.2,always,<100
turkey,2021-07-23,368,74.34,11094,46.62,26.4,always,<100
turkey,2021-07-24,368,74.34,12381,46.73,26.79,always,<100
turkey,2021-07-25,368,74.34,14230,46.95,27.59,always,<100
